Trial,Reward,Cumulative Reward,Win Rate,Actual Reward
8823,0.0,3153.0,0.3573614416865012,3
8824,0.0,3153.0,0.3573209428830462,4
8825,0.0,3153.0,0.35728045325779034,1
8826,1.0,3154.0,0.3573532744164967,2
8827,1.0,3155.0,0.3574260790755636,3
8828,0.0,3155.0,0.3573855913004078,4
8829,0.0,3155.0,0.35734511269679464,1
8830,1.0,3156.0,0.35741789354473386,2
8831,0.0,3156.0,0.3573774204506851,3
8832,0.0,3156.0,0.35733695652173914,4
8833,0.0,3156.0,0.3572965017547832,1
8834,1.0,3157.0,0.3573692551505547,2
8835,0.0,3157.0,0.35732880588568194,3
8836,0.0,3157.0,0.3572883657763694,4
8837,0.0,3157.0,0.3572479348195089,1
8838,1.0,3158.0,0.3573206607829826,2
8839,0.0,3158.0,0.35728023532073766,3
8840,0.0,3158.0,0.3572398190045249,4
8841,0.0,3158.0,0.3571994118312408,1
8842,0.0,3158.0,0.3571590137977833,2
8843,0.0,3158.0,0.3571186249010517,3
8844,1.0,3159.0,0.35719131614654004,4
8845,0.0,3159.0,0.35715093273035614,1
8846,1.0,3160.0,0.3572236038887633,2
8847,1.0,3161.0,0.3572962586187408,3
8848,1.0,3162.0,0.35736889692585894,4
8849,0.0,3162.0,0.35732851169623686,1
8850,0.0,3162.0,0.3572881355932203,2
8851,0.0,3162.0,0.357247768613716,3
8852,0.0,3162.0,0.35720741075463175,4
8853,1.0,3163.0,0.3572800180729696,1
8854,1.0,3164.0,0.35735260899028687,2
8855,0.0,3164.0,0.35731225296442687,3
8856,0.0,3164.0,0.35727190605239384,4
8857,0.0,3164.0,0.3572315682511008,1
8858,0.0,3164.0,0.3571912395574622,2
8859,1.0,3165.0,0.35726379952590587,3
8860,0.0,3165.0,0.3572234762979684,4
8861,0.0,3165.0,0.3571831621713125,1
8862,0.0,3165.0,0.35714285714285715,2
8863,0.0,3165.0,0.3571025612095227,3
8864,1.0,3166.0,0.3571750902527076,4
8865,1.0,3167.0,0.3572476029328821,1
8866,0.0,3167.0,0.35720730882021207,2
8867,1.0,3168.0,0.3572798015112214,3
8868,0.0,3168.0,0.3572395128552097,4
8869,1.0,3169.0,0.35731198556770777,1
8870,0.0,3169.0,0.35727170236753103,2
8871,0.0,3169.0,0.35723142824935183,3
8872,0.0,3169.0,0.3571911632100992,4
8873,0.0,3169.0,0.3571509072467035,1
8874,1.0,3170.0,0.35722334910975884,2
8875,0.0,3170.0,0.3571830985915493,3
8876,0.0,3170.0,0.35714285714285715,4
8877,1.0,3171.0,0.3572152754308888,1
8878,0.0,3171.0,0.35717503942329354,2
8879,0.0,3171.0,0.35713481247888273,3
8880,0.0,3171.0,0.3570945945945946,4
8881,1.0,3172.0,0.3571669856998086,1
8882,1.0,3173.0,0.3572393605043909,2
8883,0.0,3173.0,0.357199144433187,3
8884,0.0,3173.0,0.3571589374155786,4
8885,0.0,3173.0,0.35711873944850875,1
8886,0.0,3173.0,0.3570785505289219,2
8887,1.0,3174.0,0.3571508945650951,3
8888,0.0,3174.0,0.3571107110711071,4
8889,0.0,3174.0,0.35707053661829224,1
8890,0.0,3174.0,0.35703037120359954,2
8891,0.0,3174.0,0.3569902148239793,3
8892,1.0,3175.0,0.3570625281151597,4
8893,0.0,3175.0,0.35702237715056784,1
8894,0.0,3175.0,0.35698223521475153,2
8895,1.0,3176.0,0.3570545250140528,3
8896,0.0,3176.0,0.35701438848920863,4
8897,1.0,3177.0,0.3570866584241879,1
8898,0.0,3177.0,0.35704652730950776,2
8899,1.0,3178.0,0.35711877739071807,3
8900,1.0,3179.0,0.35719101123595504,4
8901,1.0,3180.0,0.35726322885069095,1
8902,1.0,3181.0,0.35733543024039544,2
8903,0.0,3181.0,0.35729529372121754,3
8904,0.0,3181.0,0.35725516621743036,4
8905,0.0,3181.0,0.3572150477259966,1
8906,1.0,3182.0,0.3572872220974624,2
8907,1.0,3183.0,0.35735938026271474,3
8908,1.0,3184.0,0.3574315222272115,4
8909,0.0,3184.0,0.35739140195308117,1
8910,0.0,3184.0,0.357351290684624,2
8911,1.0,3185.0,0.35742340926944227,3
8912,0.0,3185.0,0.35738330341113106,4
8913,0.0,3185.0,0.35734320655222707,1
8914,1.0,3186.0,0.3574153017724927,2
8915,0.0,3186.0,0.35737521031968594,3
8916,1.0,3187.0,0.357447285778376,4
8917,0.0,3187.0,0.35740719973085117,1
8918,0.0,3187.0,0.3573671226732451,2
8919,1.0,3188.0,0.3574391747953806,3
8920,1.0,3189.0,0.35751121076233183,4
8921,1.0,3190.0,0.35758323057953145,1
8922,1.0,3191.0,0.35765523425240975,2
8923,0.0,3191.0,0.3576151518547574,3
8924,0.0,3191.0,0.35757507844016134,4
8925,1.0,3192.0,0.35764705882352943,1
8926,0.0,3192.0,0.35760699081335423,2
8927,0.0,3192.0,0.35756693177999327,3
8928,0.0,3192.0,0.3575268817204301,4
8929,0.0,3192.0,0.3574868406316497,1
8930,1.0,3193.0,0.35755879059350504,2
8931,1.0,3194.0,0.3576307244429515,3
8932,0.0,3194.0,0.3575906851768921,4
8933,1.0,3195.0,0.35766259935072203,1
8934,0.0,3195.0,0.35762256548018806,2
8935,0.0,3195.0,0.35758254057078903,3
8936,1.0,3196.0,0.3576544315129812,4
8937,0.0,3196.0,0.35761441199507665,1
8938,0.0,3196.0,0.35757440143208774,2
8939,1.0,3197.0,0.3576462691576239,3
8940,1.0,3198.0,0.35771812080536913,4
8941,0.0,3198.0,0.3576781120680013,1
8942,1.0,3199.0,0.3577499440840975,2
8943,0.0,3199.0,0.357709940735771,3
8944,1.0,3200.0,0.35778175313059035,4
8945,1.0,3201.0,0.3578535494689771,1
8946,0.0,3201.0,0.357813547954393,2
8947,0.0,3201.0,0.3577735553816922,3
8948,0.0,3201.0,0.3577335717478766,4
8949,0.0,3201.0,0.35769359704994974,1
8950,0.0,3201.0,0.3576536312849162,2
8951,0.0,3201.0,0.35761367444978215,3
8952,1.0,3202.0,0.3576854334226988,4
8953,0.0,3202.0,0.35764548196135376,1
8954,1.0,3203.0,0.35771722135358497,2
8955,0.0,3203.0,0.357677275265215,3
8956,0.0,3203.0,0.3576373380973649,4
8957,0.0,3203.0,0.357597409847047,1
8958,0.0,3203.0,0.35755749051127483,2
8959,1.0,3204.0,0.3576291996874651,3
8960,1.0,3205.0,0.35770089285714285,4
8961,0.0,3205.0,0.3576609753375739,1
8962,0.0,3205.0,0.3576210667261772,2
8963,1.0,3206.0,0.3576927368068727,3
8964,0.0,3206.0,0.357652833556448,4
8965,1.0,3207.0,0.3577244841048522,1
8966,0.0,3207.0,0.35768458621458843,2
8967,0.0,3207.0,0.35764469722315156,3
8968,0.0,3207.0,0.3576048171275647,4
8969,0.0,3207.0,0.3575649459248523,1
8970,1.0,3208.0,0.3576365663322185,2
8971,0.0,3208.0,0.35759670047932224,3
8972,0.0,3208.0,0.35755684351315203,4
8973,0.0,3208.0,0.3575169954307367,1
8974,0.0,3208.0,0.3574771562291063,2
8975,0.0,3208.0,0.3574373259052925,3
8976,0.0,3208.0,0.357397504456328,4
8977,0.0,3208.0,0.357357691879247,1
8978,0.0,3208.0,0.3573178881710849,2
8979,1.0,3209.0,0.357389464305602,3
8980,1.0,3210.0,0.3574610244988864,4
8981,0.0,3210.0,0.35742122258100434,1
8982,1.0,3211.0,0.35749276330438656,2
8983,1.0,3212.0,0.35756428809974394,3
8984,0.0,3212.0,0.3575244879786287,4
8985,0.0,3212.0,0.35748469671675015,1
8986,0.0,3212.0,0.35744491431115066,2
8987,0.0,3212.0,0.3574051407588739,3
8988,1.0,3213.0,0.3574766355140187,4
8989,1.0,3214.0,0.357548114361998,1
8990,0.0,3214.0,0.3575083426028921,2
8991,1.0,3215.0,0.3575798020242465,3
8992,1.0,3216.0,0.35765124555160144,4
8993,0.0,3216.0,0.3576114755921272,1
8994,1.0,3217.0,0.3576828997109184,2
8995,1.0,3218.0,0.3577543079488605,3
8996,0.0,3218.0,0.35771453979546464,4
8997,1.0,3219.0,0.35778592864288095,1
8998,0.0,3219.0,0.3577461658146255,2
8999,0.0,3219.0,0.35770641182353596,3
9000,0.0,3219.0,0.3576666666666667,4
9001,0.0,3219.0,0.35762693034107323,1
9002,1.0,3220.0,0.35769828926905134,2
9003,0.0,3220.0,0.35765855825835835,3
9004,0.0,3220.0,0.3576188360728565,4
9005,0.0,3220.0,0.3575791227096058,1
9006,1.0,3221.0,0.3576504552520542,2
9007,0.0,3221.0,0.35761074719662483,3
9008,0.0,3221.0,0.3575710479573712,4
9009,1.0,3222.0,0.35764235764235763,1
9010,0.0,3222.0,0.35760266370699223,2
9011,0.0,3222.0,0.3575629785817334,3
9012,0.0,3222.0,0.3575233022636485,4
9013,0.0,3222.0,0.3574836347498058,1
9014,0.0,3222.0,0.35744397603727535,2
9015,0.0,3222.0,0.3574043261231281,3
9016,0.0,3222.0,0.3573646850044366,4
9017,0.0,3222.0,0.35732505267827436,1
9018,1.0,3223.0,0.3573963184741628,2
9019,0.0,3223.0,0.357356691429205,3
9020,1.0,3224.0,0.3574279379157428,4
9021,1.0,3225.0,0.35749916860658465,1
9022,1.0,3226.0,0.35757038350698295,2
9023,0.0,3226.0,0.35753075473789203,3
9024,0.0,3226.0,0.3574911347517731,4
9025,0.0,3226.0,0.35745152354570636,1
9026,0.0,3226.0,0.3574119211167738,2
9027,0.0,3226.0,0.35737232746205827,3
9028,0.0,3226.0,0.3573327425786442,4
9029,0.0,3226.0,0.35729316646361725,1
9030,0.0,3226.0,0.35725359911406424,2
9031,1.0,3227.0,0.3573247702358543,3
9032,0.0,3227.0,0.35728520814880427,4
9033,1.0,3228.0,0.35735636001328464,1
9034,1.0,3229.0,0.3574274961257472,2
9035,1.0,3230.0,0.3574986164914222,3
9036,0.0,3230.0,0.3574590526781762,4
9037,1.0,3231.0,0.3575301538121058,1
9038,1.0,3232.0,0.3576012392122151,2
9039,0.0,3232.0,0.35756167717667886,3
9040,1.0,3233.0,0.35763274336283185,4
9041,0.0,3233.0,0.35759318659440326,1
9042,0.0,3233.0,0.3575536385755364,2
9043,1.0,3234.0,0.3576246820745328,3
9044,1.0,3235.0,0.3576957098628925,4
9045,0.0,3235.0,0.35765616362631286,1
9046,0.0,3235.0,0.3576166261330975,2
9047,0.0,3235.0,0.3575770973803471,3
9048,1.0,3236.0,0.35764809902740935,4
9049,0.0,3236.0,0.3576085755332081,1
9050,1.0,3237.0,0.3576795580110497,2
9051,0.0,3237.0,0.35764003977461056,3
9052,0.0,3237.0,0.3576005302695537,4
9053,0.0,3237.0,0.35756102949298574,1
9054,0.0,3237.0,0.3575215374420146,2
9055,0.0,3237.0,0.35748205411374934,3
9056,0.0,3237.0,0.35744257950530034,4
9057,0.0,3237.0,0.3574031136137794,1
9058,0.0,3237.0,0.3573636564362994,2
9059,0.0,3237.0,0.3573242079699746,3
9060,0.0,3237.0,0.3572847682119205,4
9061,1.0,3238.0,0.3573557002538351,1
9062,1.0,3239.0,0.3574266166409181,2
9063,0.0,3239.0,0.35738717863841996,3
9064,0.0,3239.0,0.3573477493380406,4
9065,0.0,3239.0,0.35730832873690016,1
9066,1.0,3240.0,0.357379219060225,2
9067,0.0,3240.0,0.3573398036836881,3
9068,0.0,3240.0,0.35730039700044114,4
9069,1.0,3241.0,0.35737126474804276,1
9070,0.0,3241.0,0.3573318632855568,2
9071,1.0,3242.0,0.35740271193914674,3
9072,0.0,3242.0,0.35736331569664903,4
9073,0.0,3242.0,0.3573239281384327,1
9074,0.0,3242.0,0.3572845492616266,2
9075,0.0,3242.0,0.3572451790633609,3
9076,0.0,3242.0,0.35720581754076686,4
9077,0.0,3242.0,0.3571664646909772,1
9078,0.0,3242.0,0.3571271205111258,2
9079,0.0,3242.0,0.3570877849983478,3
9080,1.0,3243.0,0.35715859030837005,4
9081,0.0,3243.0,0.3571192599933928,1
9082,1.0,3244.0,0.3571900462453204,2
9083,0.0,3244.0,0.35715072112738083,3
9084,0.0,3244.0,0.3571114046675473,4
9085,0.0,3244.0,0.35707209686296093,1
9086,0.0,3244.0,0.3570327977107638,2
9087,0.0,3244.0,0.35699350720809947,3
9088,0.0,3244.0,0.3569542253521127,4
9089,0.0,3244.0,0.3569149521399494,1
9090,0.0,3244.0,0.35687568756875687,2
9091,0.0,3244.0,0.3568364316356836,3
9092,0.0,3244.0,0.35679718433787944,4
9093,1.0,3245.0,0.356867920378313,1
9094,1.0,3246.0,0.35693864086210686,2
9095,1.0,3247.0,0.35700934579439253,3
9096,1.0,3248.0,0.357080035180299,4
9097,1.0,3249.0,0.3571507090249533,1
9098,0.0,3249.0,0.357111453066608,2
9099,0.0,3249.0,0.3570722057368942,3
9100,0.0,3249.0,0.35703296703296705,4
9101,1.0,3250.0,0.35710361498736404,1
9102,0.0,3250.0,0.3570643814546254,2
9103,0.0,3250.0,0.3570251565417994,3
9104,0.0,3250.0,0.3569859402460457,4
9105,1.0,3251.0,0.357056562328391,1
9106,1.0,3252.0,0.35712716889962665,2
9107,0.0,3252.0,0.3570879543208521,3
9108,1.0,3253.0,0.35715854194115065,4
9109,0.0,3253.0,0.3571193325282687,1
9110,1.0,3254.0,0.3571899012074643,2
9111,1.0,3255.0,0.3572604543957853,3
9112,0.0,3255.0,0.3572212467076383,4
9113,0.0,3255.0,0.357182047624273,1
9114,1.0,3256.0,0.35725257845073516,2
9115,0.0,3256.0,0.3572133845309929,3
9116,0.0,3256.0,0.3571741992101799,4
9117,0.0,3256.0,0.3571350224854667,1
9118,0.0,3256.0,0.357095854354025,2
9119,1.0,3257.0,0.35716635596008334,3
9120,1.0,3258.0,0.35723684210526313,4
9121,0.0,3258.0,0.3571976756934547,1
9122,0.0,3258.0,0.3571585178688884,2
9123,1.0,3259.0,0.357228981694618,3
9124,1.0,3260.0,0.3572994300745287,4
9125,0.0,3260.0,0.35726027397260274,1
9126,0.0,3260.0,0.3572211264518957,2
9127,0.0,3260.0,0.35718198750958696,3
9128,0.0,3260.0,0.35714285714285715,4
9129,0.0,3260.0,0.3571037353488882,1
9130,0.0,3260.0,0.35706462212486306,2
9131,0.0,3260.0,0.3570255174679663,3
9132,0.0,3260.0,0.3569864213753833,4
9133,0.0,3260.0,0.3569473338443009,1
9134,0.0,3260.0,0.35690825487190714,2
9135,0.0,3260.0,0.35686918445539134,3
9136,0.0,3260.0,0.35683012259194397,4
9137,0.0,3260.0,0.3567910692787567,1
9138,0.0,3260.0,0.35675202451302257,2
9139,0.0,3260.0,0.35671298829193565,3
9140,0.0,3260.0,0.35667396061269147,4
9141,1.0,3261.0,0.3567443386937972,1
9142,1.0,3262.0,0.3568147013782542,2
9143,1.0,3263.0,0.35688504867111454,3
9144,0.0,3263.0,0.35684601924759407,4
9145,0.0,3263.0,0.35680699835975943,1
9146,1.0,3264.0,0.35687732342007433,2
9147,1.0,3265.0,0.3569476331037499,3
9148,0.0,3265.0,0.3569086139046786,4
9149,1.0,3266.0,0.3569789047983386,1
9150,0.0,3266.0,0.3569398907103825,2
9151,0.0,3266.0,0.356900885149164,3
9152,1.0,3267.0,0.35697115384615385,4
9153,1.0,3268.0,0.3570414071888998,1
9154,0.0,3268.0,0.35700240332095257,2
9155,0.0,3268.0,0.35696340797378484,3
9156,0.0,3268.0,0.35692442114460465,4
9157,0.0,3268.0,0.3568854428306214,1
9158,0.0,3268.0,0.35684647302904565,2
9159,0.0,3268.0,0.3568075117370892,3
9160,0.0,3268.0,0.3567685589519651,4
9161,0.0,3268.0,0.3567296146708875,1
9162,0.0,3268.0,0.3566906788910718,2
9163,0.0,3268.0,0.3566517516097348,3
9164,0.0,3268.0,0.3566128328240943,4
9165,0.0,3268.0,0.3565739225313693,1
9166,1.0,3269.0,0.35664411957233255,2
9167,0.0,3269.0,0.3566052143558416,3
9168,0.0,3269.0,0.3565663176265271,4
9169,1.0,3270.0,0.3566364925291744,1
9170,0.0,3270.0,0.35659760087241005,2
9171,0.0,3270.0,0.35655871769708863,3
9172,0.0,3270.0,0.3565198430004361,4
9173,0.0,3270.0,0.3564809767796795,1
9174,0.0,3270.0,0.3564421190320471,2
9175,0.0,3270.0,0.3564032697547684,3
9176,0.0,3270.0,0.3563644289450741,4
9177,1.0,3271.0,0.35643456467255097,1
9178,1.0,3272.0,0.3565046851165831,2
9179,0.0,3272.0,0.3564658459527182,3
9180,0.0,3272.0,0.35642701525054465,4
9181,1.0,3273.0,0.35649711360418257,1
9182,0.0,3273.0,0.356458287954694,2
9183,1.0,3274.0,0.35652836763584883,3
9184,1.0,3275.0,0.35659843205574915,4
9185,1.0,3276.0,0.35666848121937944,1
9186,0.0,3276.0,0.356629653821032,2
9187,1.0,3277.0,0.3566996843365625,3
9188,1.0,3278.0,0.3567696996081846,4
9189,0.0,3278.0,0.35673087387093266,1
9190,0.0,3278.0,0.35669205658324266,2
9191,0.0,3278.0,0.3566532477423566,3
9192,0.0,3278.0,0.35661444734551784,4
9193,1.0,3279.0,0.3566844338083324,1
9194,0.0,3279.0,0.35664563845986513,2
9195,0.0,3279.0,0.3566068515497553,3
9196,1.0,3280.0,0.35667681600695955,4
9197,0.0,3280.0,0.3566380341415679,1
9198,0.0,3280.0,0.35659926070884973,2
9199,0.0,3280.0,0.356560495706055,3
9200,0.0,3280.0,0.3565217391304348,4
9201,0.0,3280.0,0.3564829909792414,1
9202,0.0,3280.0,0.35644425124972834,2
9203,1.0,3281.0,0.35651418015864395,3
9204,1.0,3282.0,0.35658409387222945,4
9205,0.0,3282.0,0.3565453557848995,1
9206,0.0,3282.0,0.3565066261134043,2
9207,0.0,3282.0,0.3564679048550016,3
9208,0.0,3282.0,0.3564291920069505,4
9209,1.0,3283.0,0.3564990769899012,1
9210,0.0,3283.0,0.35646036916395224,2
9211,1.0,3284.0,0.35653023558788405,3
9212,0.0,3284.0,0.35649153278332607,4
9213,1.0,3285.0,0.3565613806577662,1
9214,0.0,3285.0,0.35652268287388755,2
9215,1.0,3286.0,0.3565925122083559,3
9216,0.0,3286.0,0.3565538194444444,4
9217,0.0,3286.0,0.3565151350764891,1
9218,0.0,3286.0,0.3564764591017574,2
9219,0.0,3286.0,0.35643779151751814,3
9220,0.0,3286.0,0.3563991323210412,4
9221,1.0,3287.0,0.3564689296171782,1
9222,0.0,3287.0,0.35643027542832356,2
9223,0.0,3287.0,0.3563916296215982,3
9224,0.0,3287.0,0.3563529921942758,4
9225,0.0,3287.0,0.35631436314363146,1
9226,1.0,3288.0,0.35638413180143075,2
9227,0.0,3288.0,0.3563455077489975,3
9228,0.0,3288.0,0.3563068920676203,4
9229,1.0,3289.0,0.3563766388557807,1
9230,0.0,3289.0,0.3563380281690141,2
9231,0.0,3289.0,0.35629942584768715,3
9232,1.0,3290.0,0.356369150779896,4
9233,0.0,3290.0,0.35633055344958303,1
9234,0.0,3290.0,0.356291964479099,2
9235,1.0,3291.0,0.35636166756903087,3
9236,0.0,3291.0,0.3563230835859679,4
9237,1.0,3292.0,0.3563927682147883,1
9238,1.0,3293.0,0.3564624377570903,2
9239,1.0,3294.0,0.3565320922177725,3
9240,0.0,3294.0,0.3564935064935065,4
9241,0.0,3294.0,0.3564549291202251,1
9242,1.0,3295.0,0.35652456178316383,2
9243,1.0,3296.0,0.3565941793789895,3
9244,1.0,3297.0,0.35666378191259196,4
9245,0.0,3297.0,0.356625202812331,1
9246,1.0,3298.0,0.35669478693489076,2
9247,0.0,3298.0,0.35665621282578136,3
9248,0.0,3298.0,0.35661764705882354,4
9249,1.0,3299.0,0.35668720942804627,1
9250,1.0,3300.0,0.3567567567567568,2
9251,1.0,3301.0,0.35682628904983243,3
9252,1.0,3302.0,0.35689580631214873,4
9253,0.0,3302.0,0.356857235491192,1
9254,1.0,3303.0,0.35692673438513073,2
9255,0.0,3303.0,0.35688816855753647,3
9256,0.0,3303.0,0.3568496110630942,4
9257,1.0,3304.0,0.3569190882575348,1
9258,1.0,3305.0,0.3569885504428602,2
9259,0.0,3305.0,0.3569499945998488,3
9260,0.0,3305.0,0.3569114470842333,4
9261,0.0,3305.0,0.35687290789331605,1
9262,1.0,3306.0,0.3569423450658605,2
9263,1.0,3307.0,0.3570117672460326,3
9264,1.0,3308.0,0.35708117443868737,4
9265,0.0,3308.0,0.35704263356718835,1
9266,0.0,3308.0,0.35700410101446145,2
9267,0.0,3308.0,0.35696557677781376,3
9268,1.0,3309.0,0.35703495899870524,4
9269,1.0,3310.0,0.3571043262487863,1
9270,0.0,3310.0,0.35706580366774543,2
9271,0.0,3310.0,0.35702728939704453,3
9272,1.0,3311.0,0.35709663503019845,4
9273,1.0,3312.0,0.35716596570689096,1
9274,0.0,3312.0,0.35712745309467325,2
9275,1.0,3313.0,0.3571967654986523,3
9276,0.0,3313.0,0.35715825786977146,4
9277,1.0,3314.0,0.35722755201034817,1
9278,0.0,3314.0,0.3571890493640871,2
9279,1.0,3315.0,0.3572583252505658,3
9280,1.0,3316.0,0.35732758620689653,4
9281,0.0,3316.0,0.35728908522788494,1
9282,0.0,3316.0,0.3572505925447102,2
9283,1.0,3317.0,0.35731983195087796,3
9284,0.0,3317.0,0.3572813442481689,4
9285,0.0,3317.0,0.3572428648357566,1
9286,1.0,3318.0,0.3573120827051475,2
9287,0.0,3318.0,0.35727360826962423,3
9288,0.0,3318.0,0.35723514211886304,4
9289,1.0,3319.0,0.3573043384648509,1
9290,0.0,3319.0,0.35726587728740583,2
9291,0.0,3319.0,0.35722742438919386,3
9292,0.0,3319.0,0.357188979767542,4
9293,0.0,3319.0,0.3571505434197783,1
9294,1.0,3320.0,0.3572197116419195,2
9295,0.0,3320.0,0.35718128025820334,3
9296,1.0,3321.0,0.35725043029259895,4
9297,0.0,3321.0,0.35721200387221685,1
9298,0.0,3321.0,0.3571735857173586,2
9299,0.0,3321.0,0.3571351758253576,3
9300,0.0,3321.0,0.3570967741935484,4
9301,1.0,3322.0,0.3571658961402,1
9302,1.0,3323.0,0.35723500322511287,2
9303,0.0,3323.0,0.3571966032462646,3
9304,0.0,3323.0,0.35715821152192606,4
9305,0.0,3323.0,0.35711982804943576,1
9306,1.0,3324.0,0.35718891038039974,2
9307,0.0,3324.0,0.3571505318577415,3
9308,1.0,3325.0,0.3572195960464117,4
9309,1.0,3326.0,0.35728864539692773,1
9310,1.0,3327.0,0.3573576799140709,2
9311,1.0,3328.0,0.3574266996026206,3
9312,1.0,3329.0,0.35749570446735396,4
9313,1.0,3330.0,0.3575646945130463,1
9314,0.0,3330.0,0.3575263044878677,2
9315,1.0,3331.0,0.35759527643585615,3
9316,1.0,3332.0,0.35766423357664234,4
9317,0.0,3332.0,0.35762584522915103,1
9318,0.0,3332.0,0.35758746512127065,2
9319,0.0,3332.0,0.3575490932503487,3
9320,0.0,3332.0,0.3575107296137339,4
9321,1.0,3333.0,0.35757965883488896,1
9322,1.0,3334.0,0.3576485732675391,2
9323,0.0,3334.0,0.3576102113053738,3
9324,0.0,3334.0,0.35757185757185755,4
9325,0.0,3334.0,0.35753351206434314,1
9326,1.0,3335.0,0.3576024018871971,2
9327,0.0,3335.0,0.35756406132732926,3
9328,1.0,3336.0,0.35763293310463123,4
9329,0.0,3336.0,0.3575945974916926,1
9330,0.0,3336.0,0.357556270096463,2
9331,0.0,3336.0,0.3575179509163005,3
9332,0.0,3336.0,0.3574796399485641,4
9333,0.0,3336.0,0.35744133719061394,1
9334,0.0,3336.0,0.35740304263981143,2
9335,0.0,3336.0,0.357364756293519,3
9336,0.0,3336.0,0.35732647814910024,4
9337,1.0,3337.0,0.3573953089857556,1
9338,1.0,3338.0,0.357464125080317,2
9339,1.0,3339.0,0.3575329264375201,3
9340,0.0,3339.0,0.35749464668094216,4
9341,1.0,3340.0,0.35756343003961033,1
9342,1.0,3341.0,0.3576321986726611,2
9343,0.0,3341.0,0.3575939205822541,3
9344,1.0,3342.0,0.3576626712328767,4
9345,0.0,3342.0,0.3576243980738363,1
9346,1.0,3343.0,0.35769313075112347,2
9347,1.0,3344.0,0.35776184872151495,3
9348,0.0,3344.0,0.35772357723577236,4
9349,0.0,3344.0,0.3576853139373195,1
9350,0.0,3344.0,0.35764705882352943,2
9351,0.0,3344.0,0.3576088118917763,3
9352,1.0,3345.0,0.35767750213857996,4
9353,0.0,3345.0,0.35763926013043945,1
9354,1.0,3346.0,0.3577079324353218,2
9355,1.0,3347.0,0.3577765900587921,3
9356,1.0,3348.0,0.35784523300555793,4
9357,1.0,3349.0,0.3579138612803249,1
9358,0.0,3349.0,0.3578756144475315,2
9359,0.0,3349.0,0.35783737578801156,3
9360,0.0,3349.0,0.3577991452991453,4
9361,0.0,3349.0,0.3577609229783143,1
9362,0.0,3349.0,0.3577227088229011,2
9363,1.0,3350.0,0.3577913062052761,3
9364,0.0,3350.0,0.35775309696710805,4
9365,1.0,3351.0,0.3578216764548852,1
9366,0.0,3351.0,0.3577834721332479,2
9367,0.0,3351.0,0.3577452759688267,3
9368,1.0,3352.0,0.3578138343296328,4
9369,0.0,3352.0,0.3577756430782367,1
9370,0.0,3352.0,0.3577374599786553,2
9371,1.0,3353.0,0.3578059972254829,3
9372,0.0,3353.0,0.35776781903542465,4
9373,0.0,3353.0,0.3577296489917849,1
9374,0.0,3353.0,0.3576914870919565,2
9375,1.0,3354.0,0.35776,3
9376,0.0,3354.0,0.357721843003413,4
9377,1.0,3355.0,0.35779033806121363,1
9378,1.0,3356.0,0.35785881851140966,2
9379,1.0,3357.0,0.35792728435867366,3
9380,1.0,3358.0,0.3579957356076759,4
9381,1.0,3359.0,0.35806417226308496,1
9382,0.0,3359.0,0.35802600724792155,2
9383,0.0,3359.0,0.35798785036768627,3
9384,1.0,3360.0,0.35805626598465473,4
9385,0.0,3360.0,0.35801811401172084,1
9386,0.0,3360.0,0.3579799701683358,2
9387,1.0,3361.0,0.35804836475977414,3
9388,1.0,3362.0,0.35811674478057093,4
9389,1.0,3363.0,0.35818511023538185,1
9390,0.0,3363.0,0.35814696485623004,2
9391,1.0,3364.0,0.35821531253327654,3
9392,1.0,3365.0,0.35828364565587734,4
9393,1.0,3366.0,0.35835196422868093,1
9394,1.0,3367.0,0.35842026825633383,2
9395,0.0,3367.0,0.358382118147951,3
9396,0.0,3367.0,0.35834397616006813,4
9397,0.0,3367.0,0.3583058422900926,1
9398,1.0,3368.0,0.3583741221536497,2
9399,0.0,3368.0,0.358335993190765,3
9400,1.0,3369.0,0.35840425531914893,4
9401,0.0,3369.0,0.3583661312626316,1
9402,1.0,3370.0,0.35843437566475217,2
9403,0.0,3370.0,0.3583962565138786,3
9404,1.0,3371.0,0.3584644831986389,4
9405,1.0,3372.0,0.35853269537480065,1
9406,0.0,3372.0,0.3584945779289815,2
9407,0.0,3372.0,0.3584564685872223,3
9408,1.0,3373.0,0.3585246598639456,4
9409,0.0,3373.0,0.3584865554256563,1
9410,0.0,3373.0,0.35844845908607864,2
9411,0.0,3373.0,0.35841037084263094,3
9412,0.0,3373.0,0.3583722906927327,4
9413,0.0,3373.0,0.3583342186338043,1
9414,0.0,3373.0,0.3582961546632675,2
9415,1.0,3374.0,0.35836431226765797,3
9416,0.0,3374.0,0.35832625318606626,4
9417,0.0,3374.0,0.3582882021875332,1
9418,0.0,3374.0,0.35825015926948395,2
9419,0.0,3374.0,0.3582121244293449,3
9420,1.0,3375.0,0.35828025477707004,4
9421,0.0,3375.0,0.35824222481689844,1
9422,0.0,3375.0,0.3582042029293144,2
9423,1.0,3376.0,0.3582723124270402,3
9424,0.0,3376.0,0.35823429541595925,4
9425,0.0,3376.0,0.3581962864721485,1
9426,1.0,3377.0,0.35826437513261195,2
9427,0.0,3377.0,0.35822637106184363,3
9428,1.0,3378.0,0.35829444208739925,4
9429,0.0,3378.0,0.3582564428889596,1
9430,0.0,3378.0,0.3582184517497349,2
9431,1.0,3379.0,0.35828650196161593,3
